0.38838 0.34826 0.39587 0.38491 0.38491 0.38491 0.42833 0.42370 0.70761 0.43368 0.44134 0.70590 0.41449 0.40648 0.70151 0.40685 0.37616 0.70698 0.41093 0.34550 0.70697 0.41464 0.33544 0.70782 0.44541 0.41344 0.72428 0.44790 0.38452 0.73560 0.45373 0.35362 0.73865 0.45421 0.34237 0.73726 0.42765 0.35093 0.72209 0.41714 0.30800 0.73259 0.40968 0.26266 0.75030 0.41742 0.25580 0.73750 0.44176 0.35265 0.73074 0.43834 0.31343 0.74621 0.42998 0.26872 0.76685 0.43749 0.26173 0.75403 0.42926 0.41490 0.71109 0.41635 0.32609 0.70953 0.41780 0.34059 0.70753 0.45467 0.33522 0.73781 0.45113 0.34349 0.73170
0.38838 0.34827 0.39591 0.38491 0.38491 0.38491 0.42838 0.42363 0.70752 0.43372 0.44128 0.70588 0.41454 0.40644 0.70142 0.40670 0.37620 0.70702 0.41153 0.34568 0.70669 0.41605 0.33630 0.70713 0.44549 0.41344 0.72434 0.44795 0.38450 0.73562 0.45339 0.35320 0.73551 0.45435 0.34011 0.73586 0.42770 0.35087 0.72210 0.41705 0.30729 0.73337 0.40968 0.26267 0.75030 0.41745 0.25581 0.73753 0.44179 0.35259 0.73073 0.43841 0.31368 0.74602 0.42998 0.26873 0.76685 0.43752 0.26173 0.75405 0.42931 0.41483 0.71102 0.41776 0.32698 0.70886 0.41967 0.33880 0.70608 0.45486 0.33409 0.73639 0.45007 0.34336 0.72985
0.38842 0.34828 0.39594 0.38491 0.38491 0.38491 0.42842 0.42360 0.70742 0.43373 0.44126 0.70585 0.41457 0.40642 0.70139 0.40627 0.37633 0.70709 0.41252 0.34641 0.70615 0.41808 0.33741 0.70629 0.44558 0.41344 0.72439 0.44797 0.38445 0.73558 0.45320 0.35308 0.73431 0.45451 0.34071 0.73362 0.42780 0.35083 0.72209 0.41704 0.30729 0.73337 0.40969 0.26280 0.75024 0.41746 0.25593 0.73747 0.44193 0.35263 0.73068 0.43842 0.31369 0.74599 0.43000 0.26881 0.76676 0.43754 0.26182 0.75397 0.42936 0.41481 0.71093 0.42068 0.32816 0.70777 0.42196 0.33844 0.70426 0.45427 0.33387 0.73462 0.44930 0.34176 0.72880
0.38829 0.34828 0.39590 0.38491 0.38491 0.38491 0.42847 0.42355 0.70733 0.43375 0.44126 0.70584 0.41458 0.40641 0.70138 0.40566 0.37654 0.70725 0.41566 0.34659 0.70560 0.42116 0.33849 0.70609 0.44563 0.41349 0.72440 0.44801 0.38450 0.73559 0.45336 0.35318 0.73252 0.45442 0.34588 0.73059 0.42775 0.35087 0.72203 0.41699 0.30725 0.73338 0.40968 0.26282 0.75018 0.41745 0.25595 0.73741 0.44159 0.35243 0.73044 0.43832 0.31340 0.74591 0.42998 0.26887 0.76675 0.43752 0.26187 0.75397 0.42939 0.41476 0.71084 0.42476 0.32926 0.70710 0.42457 0.33740 0.70172 0.45638 0.33731 0.72987 0.44905 0.34801 0.72580
0.38820 0.34831 0.39595 0.38491 0.38491 0.38491 0.42849 0.42346 0.70712 0.43381 0.44116 0.70561 0.41462 0.40641 0.70127 0.40464 0.37684 0.70703 0.41705 0.34964 0.70422 0.42370 0.34198 0.70462 0.44570 0.41348 0.72440 0.44799 0.38439 0.73542 0.45368 0.35330 0.73030 0.45589 0.34393 0.72600 0.42768 0.35091 0.72201 0.41715 0.30791 0.73290 0.40962 0.26290 0.74990 0.41741 0.25603 0.73716 0.44130 0.35229 0.73026 0.43818 0.31289 0.74604 0.43000 0.26901 0.76667 0.43756 0.26200 0.75390 0.42939 0.41469 0.71066 0.42967 0.33291 0.70453 0.42670 0.34255 0.70048 0.45619 0.33812 0.72493 0.45218 0.34161 0.72795
0.38769 0.34803 0.39584 0.38491 0.38491 0.38491 0.42854 0.42346 0.70711 0.43383 0.44119 0.70568 0.41467 0.40643 0.70126 0.40412 0.37710 0.70716 0.41740 0.35627 0.70415 0.42494 0.34839 0.70406 0.44576 0.41352 0.72435 0.44860 0.38466 0.73573 0.45384 0.35651 0.72795 0.45633 0.34928 0.72288 0.42723 0.35095 0.72182 0.41737 0.30893 0.73243 0.40962 0.26292 0.74999 0.41740 0.25603 0.73724 0.44050 0.35136 0.73018 0.43772 0.31108 0.74691 0.42995 0.26902 0.76669 0.43750 0.26200 0.75393 0.42940 0.41468 0.71065 0.43175 0.34007 0.70245 0.42785 0.35167 0.70493 0.45823 0.34119 0.72061 0.45694 0.34153 0.72153
0.38584 0.34790 0.39508 0.38491 0.38491 0.38491 0.42857 0.42347 0.70710 0.43385 0.44116 0.70571 0.41469 0.40642 0.70125 0.40364 0.37725 0.70708 0.42243 0.35723 0.70348 0.43067 0.35116 0.70345 0.44598 0.41358 0.72454 0.44889 0.38431 0.73501 0.45376 0.35887 0.72628 0.45674 0.35365 0.71812 0.42452 0.35121 0.72059 0.41735 0.30884 0.73252 0.40964 0.26299 0.74995 0.41742 0.25607 0.73723 0.43851 0.35095 0.72929 0.43769 0.31106 0.74693 0.42997 0.26871 0.76687 0.43752 0.26167 0.75414 0.42940 0.41468 0.71063 0.43805 0.34400 0.70265 0.43410 0.35507 0.70372 0.45889 0.34633 0.71320 0.45689 0.34910 0.71826
0.38594 0.34808 0.39537 0.38491 0.38491 0.38491 0.42861 0.42347 0.70709 0.43387 0.44113 0.70571 0.41476 0.40644 0.70120 0.40329 0.37743 0.70666 0.42974 0.35992 0.70287 0.43592 0.35573 0.70346 0.44607 0.41369 0.72457 0.44936 0.38405 0.73409 0.45453 0.36109 0.72063 0.45731 0.35728 0.71508 0.42469 0.35141 0.72093 0.41737 0.30890 0.73262 0.40963 0.26298 0.74994 0.41742 0.25606 0.73725 0.43851 0.35117 0.72961 0.43767 0.31108 0.74692 0.42996 0.26886 0.76680 0.43752 0.26180 0.75409 0.42940 0.41468 0.71063 0.44394 0.34977 0.70027 0.43849 0.35686 0.69654 0.46044 0.35238 0.70839 0.45872 0.35113 0.71505
0.38608 0.34813 0.39532 0.38491 0.38491 0.38491 0.42861 0.42344 0.70698 0.43392 0.44101 0.70556 0.41477 0.40651 0.70091 0.40324 0.37790 0.70541 0.43212 0.36495 0.70079 0.44096 0.36240 0.70107 0.44611 0.41363 0.72453 0.45002 0.38444 0.73490 0.45275 0.36593 0.71313 0.45630 0.36232 0.70805 0.42471 0.35146 0.72037 0.41737 0.30899 0.73258 0.40963 0.26300 0.74994 0.41746 0.25609 0.73727 0.43834 0.35117 0.72929 0.43766 0.31137 0.74673 0.42991 0.26873 0.76683 0.43752 0.26169 0.75414 0.42934 0.41464 0.71043 0.45031 0.35979 0.70113 0.44275 0.36340 0.69470 0.46121 0.35846 0.70335 0.45925 0.35635 0.70948
0.38615 0.34819 0.39529 0.38491 0.38491 0.38491 0.42862 0.42343 0.70696 0.43393 0.44103 0.70554 0.41478 0.40651 0.70081 0.40360 0.37932 0.70383 0.43405 0.37041 0.70004 0.44129 0.36888 0.70004 0.44644 0.41354 0.72485 0.45000 0.38404 0.73461 0.45261 0.36601 0.71263 0.45656 0.36621 0.70018 0.42479 0.35152 0.72028 0.41737 0.30901 0.73258 0.40964 0.26282 0.75002 0.41751 0.25592 0.73737 0.43837 0.35127 0.72923 0.43765 0.31141 0.74670 0.42986 0.26859 0.76688 0.43750 0.26156 0.75422 0.42935 0.41464 0.71041 0.44961 0.36711 0.69767 0.43792 0.36595 0.69445 0.45770 0.36498 0.69708 0.45944 0.36747 0.69704
0.38625 0.34828 0.39531 0.38491 0.38491 0.38491 0.42863 0.42343 0.70696 0.43400 0.44100 0.70556 0.41477 0.40652 0.70080 0.40503 0.37905 0.70327 0.43606 0.37282 0.69869 0.45163 0.37479 0.69747 0.44699 0.41337 0.72555 0.45009 0.38509 0.73496 0.45256 0.36723 0.71263 0.45021 0.36781 0.70183 0.42490 0.35164 0.72026 0.41742 0.30914 0.73253 0.40967 0.26286 0.74994 0.41758 0.25597 0.73733 0.43846 0.35137 0.72929 0.43768 0.31159 0.74659 0.42989 0.26861 0.76685 0.43757 0.26159 0.75421 0.42935 0.41464 0.71041 0.45972 0.37238 0.69149 0.44979 0.36997 0.69087 0.45066 0.36835 0.69985 0.45315 0.36906 0.69867
0.38631 0.34836 0.39529 0.38491 0.38491 0.38491 0.42864 0.42345 0.70698 0.43411 0.44102 0.70551 0.41478 0.40652 0.70079 0.40600 0.37883 0.70259 0.43751 0.37676 0.69734 0.44715 0.37805 0.69659 0.44704 0.41337 0.72556 0.45035 0.38615 0.73477 0.45279 0.36826 0.71243 0.45279 0.37577 0.69669 0.42494 0.35178 0.72015 0.41742 0.30919 0.73256 0.40966 0.26287 0.74995 0.41757 0.25598 0.73734 0.43853 0.35157 0.72940 0.43761 0.31193 0.74641 0.42991 0.26858 0.76688 0.43759 0.26156 0.75424 0.42935 0.41466 0.71042 0.45620 0.37682 0.69421 0.44331 0.37368 0.69366 0.45453 0.37598 0.69203 0.45697 0.37653 0.69169
0.38637 0.34844 0.39531 0.38491 0.38491 0.38491 0.42867 0.42341 0.70698 0.43420 0.44097 0.70547 0.41479 0.40652 0.70078 0.40768 0.37852 0.70138 0.43927 0.38068 0.69704 0.44854 0.38377 0.69506 0.44715 0.41331 0.72558 0.45035 0.38851 0.73035 0.45276 0.37062 0.70799 0.45071 0.38133 0.69508 0.42498 0.35182 0.72015 0.41743 0.30921 0.73254 0.40966 0.26277 0.74998 0.41756 0.25588 0.73735 0.43859 0.35168 0.72943 0.43763 0.31199 0.74634 0.42996 0.26875 0.76675 0.43763 0.26173 0.75411 0.42936 0.41464 0.71042 0.45693 0.38494 0.68958 0.44740 0.37937 0.69217 0.45343 0.38349 0.69142 0.45560 0.38203 0.69018
0.38649 0.34850 0.39530 0.38491 0.38491 0.38491 0.42872 0.42337 0.70701 0.43430 0.44094 0.70544 0.41477 0.40653 0.70075 0.40824 0.37848 0.70079 0.43977 0.38179 0.69695 0.44787 0.38734 0.69460 0.44720 0.41195 0.72492 0.44944 0.38898 0.72836 0.45159 0.37332 0.70544 0.45164 0.38807 0.69299 0.42511 0.35188 0.72018 0.41741 0.30936 0.73240 0.40966 0.26276 0.74997 0.41738 0.25583 0.73721 0.43876 0.35176 0.72937 0.43767 0.31213 0.74622 0.42997 0.26879 0.76673 0.43747 0.26174 0.75394 0.42939 0.41462 0.71043 0.45661 0.38977 0.68923 0.44902 0.38385 0.69191 0.45573 0.39126 0.68859 0.45540 0.38702 0.68932
0.38667 0.34858 0.39530 0.38491 0.38491 0.38491 0.42878 0.42333 0.70703 0.43439 0.44087 0.70535 0.41476 0.40653 0.70072 0.40876 0.37847 0.70036 0.43961 0.38583 0.69670 0.44773 0.39146 0.69453 0.44712 0.41233 0.72374 0.44975 0.39048 0.73032 0.45115 0.37981 0.70498 0.45094 0.39253 0.69284 0.42528 0.35190 0.72019 0.41742 0.30952 0.73224 0.40967 0.26275 0.74997 0.41718 0.25579 0.73705 0.43908 0.35192 0.72938 0.43768 0.31251 0.74599 0.43000 0.26877 0.76674 0.43728 0.26168 0.75380 0.42944 0.41459 0.71044 0.45652 0.39504 0.68998 0.44854 0.38744 0.69471 0.45376 0.39613 0.68873 0.45605 0.39504 0.68821
0.38664 0.34860 0.39526 0.38491 0.38491 0.38491 0.42902 0.42320 0.70718 0.43444 0.44083 0.70529 0.41479 0.40655 0.70065 0.40932 0.37876 0.69976 0.44011 0.38647 0.69642 0.44948 0.39797 0.69377 0.44710 0.41153 0.72115 0.44513 0.38475 0.70188 0.44755 0.36685 0.67952 0.44846 0.36088 0.67260 0.42527 0.35190 0.72018 0.41746 0.30972 0.73221 0.40967 0.26280 0.74998 0.41662 0.25573 0.73667 0.43917 0.35192 0.72934 0.43770 0.31254 0.74592 0.42999 0.26886 0.76667 0.43671 0.26166 0.75334 0.42961 0.41450 0.71053 0.45451 0.40400 0.68917 0.45225 0.39497 0.69028 0.45127 0.36463 0.66850 0.45354 0.36373 0.66798
0.38661 0.34871 0.39520 0.38491 0.38491 0.38491 0.42910 0.42307 0.70706 0.43442 0.44076 0.70490 0.41466 0.40664 0.70013 0.40965 0.37910 0.69868 0.44036 0.38714 0.69560 0.44867 0.40214 0.69203 0.44706 0.41172 0.72107 0.44451 0.38408 0.70261 0.44687 0.36539 0.67977 0.44776 0.35915 0.67269 0.42523 0.35201 0.72007 0.41743 0.30987 0.73187 0.40964 0.26280 0.74987 0.41668 0.25575 0.73661 0.43917 0.35200 0.72911 0.43779 0.31277 0.74575 0.42991 0.26902 0.76659 0.43672 0.26183 0.75332 0.42966 0.41440 0.71041 0.45211 0.40752 0.68909 0.44975 0.39735 0.68999 0.45057 0.36290 0.66859 0.45285 0.36201 0.66807
0.38660 0.34885 0.39513 0.38491 0.38491 0.38491 0.42921 0.42306 0.70702 0.43446 0.44076 0.70482 0.41467 0.40664 0.70012 0.41002 0.37916 0.69863 0.44067 0.38731 0.69560 0.44398 0.39774 0.69762 0.44744 0.41562 0.72354 0.45244 0.38439 0.72697 0.45495 0.36595 0.70472 0.45589 0.35980 0.69783 0.42533 0.35220 0.72002 0.41745 0.30997 0.73179 0.40967 0.26290 0.74986 0.41731 0.25596 0.73704 0.43917 0.35224 0.72880 0.43779 0.31281 0.74571 0.42991 0.26902 0.76659 0.43733 0.26195 0.75374 0.42976 0.41440 0.71036 0.45042 0.40327 0.69121 0.44578 0.39557 0.69495 0.45869 0.36354 0.69373 0.46096 0.36264 0.69321
